,v0151_etra_frequencytravel1_num,GV_230#11,v0013_demo_agecat_num,GV_133#11,v9990_demo_income2gbr_num,GV_31#9,GV_14#99,GV_230#2,v0152_etra_frequencytravel2_num,v0157_etra_brandsflights#2,GV_163#97,GV_174#26,GV_174#41,GV_339#9999,GV_230#1,GV_136#22,GV_132#1,GV_136#25,GV_174#69,GV_31#4,GV_230#19,lives_in_england,GV_198#17,GV_198#20,v9992_demo_migration#1,GV_163#7,GV_133#5,GV_227#1,GV_163#110,GV_136#28,wave
1637,2.0,0.0,25.0,-99.0,43.0,0.0,0.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,1.0,-99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,0.0,1.0
1638,2.0,1.0,25.0,1.0,57.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1639,2.0,-99.0,25.0,-99.0,31.0,-99.0,0.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1640,2.0,0.0,55.0,0.0,31.0,0.0,0.0,0.0,1.0,-99.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1641,2.0,0.0,45.0,0.0,57.0,0.0,1.0,1.0,1.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1642,2.0,-99.0,18.0,-99.0,15.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1643,2.0,1.0,45.0,0.0,43.0,1.0,0.0,1.0,1.0,-99.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1644,2.0,-99.0,25.0,-99.0,15.0,0.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1645,2.0,0.0,55.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1646,2.0,0.0,25.0,-99.0,48.4,-99.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,-99.0,1.0
1647,2.0,1.0,35.0,1.0,123.0,0.0,0.0,1.0,1.0,-99.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1648,2.0,0.0,25.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1649,2.0,0.0,35.0,0.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1650,2.0,-99.0,25.0,-99.0,31.0,1.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1651,2.0,0.0,35.0,0.0,31.0,0.0,1.0,0.0,1.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1652,2.0,0.0,25.0,0.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1653,2.0,0.0,55.0,0.0,43.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1654,2.0,-99.0,45.0,-99.0,57.0,-99.0,0.0,-99.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1655,2.0,0.0,35.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1656,2.0,-99.0,25.0,-99.0,31.0,1.0,1.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1657,2.0,0.0,45.0,-99.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,-99.0,0.0,0.0,1.0
1658,2.0,0.0,35.0,0.0,98.0,0.0,1.0,0.0,1.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1659,2.0,0.0,18.0,0.0,31.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1660,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1661,2.0,-99.0,55.0,0.0,48.4,1.0,1.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1662,2.0,-99.0,18.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1663,2.0,0.0,25.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,2.0,1.0,35.0,0.0,43.0,1.0,0.0,0.0,1.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1665,2.0,0.0,18.0,0.0,22.0,0.0,1.0,0.0,1.0,-99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1666,2.0,0.0,25.0,0.0,43.0,-99.0,1.0,1.0,1.0,0.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1667,2.0,0.0,25.0,0.0,43.0,0.0,1.0,0.0,1.0,-99.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1668,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0
1669,2.0,-99.0,25.0,0.0,43.0,0.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,1.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1670,2.0,0.0,35.0,0.0,31.0,0.0,0.0,0.0,1.0,-99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1671,2.0,0.0,45.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1672,2.0,-99.0,25.0,0.0,19.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,1.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,-99.0,1.0,0.0,0.0,1.0,0.0,1.0,-99.0,0.0,0.0,1.0
1673,2.0,-99.0,25.0,-99.0,123.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1674,2.0,0.0,35.0,0.0,48.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675,2.0,0.0,45.0,0.0,123.0,1.0,0.0,1.0,1.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0
1676,2.0,1.0,35.0,0.0,22.0,-99.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-99.0,1.0
1677,2.0,1.0,35.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1678,2.0,0.0,25.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1679,2.0,0.0,35.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1680,2.0,1.0,35.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1681,2.0,1.0,45.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1682,2.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,2.0,-99.0,25.0,-99.0,31.0,-99.0,-99.0,-99.0,1.0,0.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1684,2.0,0.0,18.0,0.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1685,2.0,-99.0,25.0,-99.0,31.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1686,2.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,1.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1687,2.0,-99.0,25.0,-99.0,48.4,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1688,2.0,0.0,18.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,-99.0,1.0
1689,2.0,0.0,25.0,0.0,19.0,-99.0,-99.0,1.0,1.0,1.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0
1690,2.0,0.0,18.0,-99.0,43.0,-99.0,0.0,0.0,1.0,1.0,0.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,1.0,1.0,1.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1691,2.0,-99.0,25.0,-99.0,57.0,0.0,1.0,-99.0,1.0,0.0,0.0,1.0,1.0,-99.0,-99.0,1.0,-99.0,0.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1692,2.0,1.0,55.0,1.0,43.0,1.0,0.0,0.0,1.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1693,2.0,1.0,35.0,0.0,31.0,0.0,-99.0,0.0,1.0,-99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1694,2.0,0.0,25.0,0.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1695,2.0,1.0,18.0,0.0,43.0,0.0,1.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0
1696,2.0,1.0,18.0,0.0,43.0,-99.0,0.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-99.0,1.0
1697,2.0,-99.0,25.0,-99.0,43.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1698,2.0,-99.0,25.0,-99.0,19.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1699,2.0,-99.0,35.0,-99.0,98.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1700,2.0,-99.0,25.0,-99.0,31.0,-99.0,0.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1701,2.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1702,2.0,1.0,25.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1703,2.0,-99.0,25.0,0.0,31.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1704,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1705,1.0,0.0,45.0,0.0,48.4,1.0,1.0,0.0,1.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1706,1.0,1.0,35.0,1.0,48.4,0.0,1.0,0.0,1.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1707,1.0,1.0,55.0,0.0,43.0,-99.0,0.0,0.0,1.0,0.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1708,1.0,0.0,55.0,0.0,31.0,0.0,0.0,0.0,1.0,-99.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1709,1.0,0.0,18.0,0.0,19.0,0.0,1.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,1.0,0.0,-99.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1710,1.0,-99.0,45.0,-99.0,19.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1711,1.0,0.0,18.0,0.0,48.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1712,1.0,1.0,25.0,0.0,43.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1713,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1714,1.0,-99.0,45.0,-99.0,76.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1715,1.0,-99.0,18.0,-99.0,22.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1716,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1717,1.0,0.0,45.0,0.0,19.0,0.0,0.0,0.0,1.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1718,1.0,0.0,25.0,0.0,22.0,0.0,1.0,0.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,-99.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0
1719,1.0,0.0,25.0,0.0,48.4,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1720,1.0,0.0,35.0,0.0,76.0,1.0,1.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1721,1.0,0.0,35.0,0.0,19.0,-99.0,-99.0,0.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,-99.0,0.0,1.0,-99.0,-99.0,1.0
1722,1.0,-99.0,45.0,-99.0,76.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,1.0,-99.0,-99.0,0.0,-99.0,1.0
1723,1.0,0.0,18.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1724,1.0,1.0,45.0,-99.0,98.0,-99.0,-99.0,0.0,1.0,-99.0,0.0,1.0,1.0,0.0,1.0,0.0,-99.0,0.0,1.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0
1725,1.0,-99.0,18.0,-99.0,0.0,0.0,1.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1726,1.0,-99.0,18.0,-99.0,43.0,1.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1727,1.0,0.0,35.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1728,1.0,-99.0,35.0,-99.0,19.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1729,1.0,1.0,35.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-99.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-99.0,1.0
1730,1.0,-99.0,25.0,0.0,22.0,1.0,1.0,-99.0,1.0,-99.0,0.0,1.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1731,1.0,0.0,25.0,0.0,15.0,-99.0,0.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,1.0,1.0,0.0,-99.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1732,1.0,0.0,25.0,0.0,43.0,0.0,0.0,0.0,1.0,-99.0,0.0,1.0,1.0,-99.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1733,1.0,1.0,45.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1734,1.0,0.0,25.0,0.0,19.0,-99.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1735,1.0,0.0,45.0,-99.0,31.0,-99.0,0.0,0.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1736,1.0,0.0,25.0,0.0,22.0,0.0,0.0,0.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,1.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0
1737,1.0,0.0,35.0,0.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1738,1.0,-99.0,45.0,-99.0,15.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
